sku,product_name,price,local_image_filename
03744,WELDING GLOVES RED 16'',MVR 80.00,scraped_images_veligaa\03744.jpg
01752,WHEEL BARROW SPARE WHEEL ONLY,MVR 245.00,scraped_images_veligaa\01752.jpg
03948,WHEEL BARROW SPARE TYRE ONLY,MVR 100.00,scraped_images_veligaa\03948.jpg
03713,WHEEL BARROW INSIDE TUBE ONLY FOR WHEEL,MVR 55.00,scraped_images_veligaa\03713.jpg
01550,MOP COTTON WITH STICK MOONLIGHT,MVR 60.00,scraped_images_veligaa\01550.jpg
03387,PLASTIC DUSTBIN - GREEN,MVR 1000.00,scraped_images_veligaa\03387.jpg
04418,PVC BUCKET,MVR 320.00,scraped_images_veligaa\04418.jpg
04525,DIGITAL WEIGHING SCALE WITH POLE 50KG,MVR 2375.00,scraped_images_veligaa\04525.jpg
05426,MOP MICROFIBER DC24,MVR 355.00,scraped_images_veligaa\05426.jpg
05768,EXTENSION POLE 2 PART,MVR 155.00,scraped_images_veligaa\05768.jpg
07758,DIGITAL WEIGHING SCALE PLATFORM 150KG,MVR 2020.00,scraped_images_veligaa\07758.jpg
09015,PLASTIC DUSTBIN WITH PEDAL BLUE,MVR 1190.00,scraped_images_veligaa\09015.jpg
09046,COSMOPLAST THERMAL JUG,MVR 295.00,scraped_images_veligaa\09046.jpg
18981,BROOM 12'' WITH STICK,MVR 50.00,scraped_images_veligaa\18981.jpg
18985,BROOM V SHAPE WITH HANDLE,MVR 40.00,scraped_images_veligaa\18985.jpg
18987,BROOM SOF WITH METAL HANDLE,MVR 90.00,scraped_images_veligaa\18987.jpg
01566,BROOM LONG HANDLE WITH STICK MOONLIGHT,MVR 110.00,scraped_images_veligaa\01566.jpg
17892,MOP BUCKET WITH MOP - MAGIC EASY LIFE,MVR 705.00,scraped_images_veligaa\17892.jpg
00974,WHEEL BARROW,MVR 705.00,scraped_images_veligaa\00974.jpg
01078,MOP COTTON WITH STICK MOONLIGHT,MVR 50.00,scraped_images_veligaa\01078.jpg
09561,PLASTIC PALLET BLACK,MVR 885.00,scraped_images_veligaa\09561.jpg
06085,GLASS STICKER PVC FOG/FROSTED,MVR 40.00,scraped_images_veligaa\06085.jpg
04077,VOREL CHALK LINE WITH BLUE CHALK #17505,MVR 90.00,scraped_images_veligaa\04077.jpg
13257,KEY BOX 24 KEYS BLACK,MVR 610.00,scraped_images_veligaa\13257.jpg
06017,KEY BOX CREAM,MVR 470.00,scraped_images_veligaa\06017.jpg
10191,ADHESIVE CABLE TIE MOUNT,MVR 0.00,scraped_images_veligaa\10191.jpg
18999,GAZELLE ALUMINIUM PLATFORM LADDER G5804,MVR 9505.00,scraped_images_veligaa\18999.jpg
07819,GAZELLE PALLET JACK TROLLEY MANUAL,MVR 12475.00,scraped_images_veligaa\07819.jpg
10506,GAZELLE FIBERGLASS LADDER BLUE,MVR 4750.00,scraped_images_veligaa\10506.jpg
10508,GAZELLE ALUMINIUM MULTIPURPOSE LADDER,MVR 4395.00,scraped_images_veligaa\10508.jpg
18674,CALTEX HAVOLINE EASYCOOL 33,MVR 155.00,scraped_images_veligaa\18674.jpg
18714,GYPSUM JOINT TAPE JIA AN SHI DE BAO,MVR 80.00,scraped_images_veligaa\18714.jpg
15194,GYPSUM JOINT TAPE GZGQ-TAPE,MVR 80.00,scraped_images_veligaa\15194.jpg
01300,HOE COCK,MVR 100.00,scraped_images_veligaa\01300.jpg
02647,HOOK SCREW GI,MVR 5.00,scraped_images_veligaa\02647.jpg
07660,JEBSEN BITUMINOUS COMPOUND BP10,MVR 60.00,scraped_images_veligaa\07660.jpg
02532,PP JUMBO BAG,MVR 155.00,scraped_images_veligaa\02532.jpg
04121,MOSQUITO RACKET,MVR 100.00,scraped_images_veligaa\04121.jpg
02917,PLASTIC SUCTION PUMP 2 IN 1,MVR 140.00,scraped_images_veligaa\02917.jpg
10689,PLASTIC STRAPPING TENSIONER 19MM P330,MVR 2730.00,scraped_images_veligaa\10689.jpg
06255,NISSAN HITARY 928 POLY PUTTY WITH HARDNER,MVR 260.00,scraped_images_veligaa\06255.jpg
20237,FLO BBQ APRON WITH 8PCS ACCESSORIES,MVR 365.00,scraped_images_veligaa\20237.jpg
20179,LUND CHARCOAL BBQ GRILL WITH LID,MVR 825.00,scraped_images_veligaa\20179.jpg
20180,LUND  CHARCOAL BBQ GRILL WITH SHELF,MVR 940.00,scraped_images_veligaa\20180.jpg
18574,YATO ADJUSTABLE SPRAY NOZZLE,MVR 25.00,scraped_images_veligaa\18574.jpg
19071,YATO AIR GREASE GUN 400CC YT-07055,MVR 555.00,scraped_images_veligaa\19071.jpg
19028,YATO CHAIN SHARPNER,MVR 1000.00,scraped_images_veligaa\19028.jpg
18571,YATO CORDLESS PRESSURE WASHER 18V (BODY ONLY),MVR 2255.00,scraped_images_veligaa\18571.jpg
18570,YATO CORDLESS WORKING LIGHT  (BODY ONLY),MVR 765.00,scraped_images_veligaa\18570.jpg
06160,MIRROR SQUARE WITH WOODEN FRAME,MVR 1425.00,scraped_images_veligaa\06160.jpg
13241,SAACHI AIR COOLER/HEATER,MVR 2730.00,scraped_images_veligaa\13241.jpg
19810,SINOR RETRACTABLE DRYING RACK SS 3 BAR 120CM,MVR 1725.00,scraped_images_veligaa\19810.jpg
17369,SINOR RETRACTABLE DRYING RACK ALUMINIUM 3 BAR 120CM,MVR 1365.00,scraped_images_veligaa\17369.jpg
20300,SELLEYS SILICONE GUN,MVR 175.00,scraped_images_veligaa\20300.jpg
13786,GRILLTIME  BBQ CHARCOAL 8.3LB,MVR 270.00,scraped_images_veligaa\13786.jpg
18789,SINOR RETRACTABLE DRYING RACK ALUMINIUM 3 BAR 150CM,MVR 1545.00,scraped_images_veligaa\18789.jpg
15187,BED HINGE HYDRAULIC,MVR 470.00,scraped_images_veligaa\15187.jpg
19676,WOODEN BRACKET FLOATING SHELF,MVR 555.00,scraped_images_veligaa\19676.jpg
19680,WOODEN FLOATING SHELF,MVR 340.00,scraped_images_veligaa\19680.jpg
19674,WOODEN PLANK SHELF,MVR 80.00,scraped_images_veligaa\19674.jpg
19678,WOODEN WALL SHELF WITH HANG WIRE,MVR 555.00,scraped_images_veligaa\19678.jpg
20274,GAZELLE ALUMINIUM LADDER 6 STEPS 6FT/1.8M G5006,MVR 2140.00,scraped_images_veligaa\20274.jpg
12763,YATO WORKING GLOVES,MVR 45.00,scraped_images_veligaa\12763.jpg
20229,YATO TOOL BELT WITH SUSPENDERS SAFETY YT-74070,MVR 1000.00,scraped_images_veligaa\20229.jpg
20537,AMIG DOOR STOPPER 600 SATIN NICKEL WHITE RUBBER,MVR 130.00,scraped_images_veligaa\20537.jpg
20632,GAZELLE ALUMINIUM FIBERGLASS STEP LADDER 10FT,MVR 9505.00,scraped_images_veligaa\20632.jpg
20631,GAZELLE ALUMINIUM PLATFORM LADDER 6FT/1.7M G5806,MVR 11165.00,scraped_images_veligaa\20631.jpg
20630,GAZELLE ALUMINIUM COMBINATION LADDER 2X8 STEPS 12FT G5512,MVR 3445.00,scraped_images_veligaa\20630.jpg
20629,GAZELLE ALUMINIUM STRAIGHT LADDER 15 STEPS 15FT/4.5M G5215,MVR 2255.00,scraped_images_veligaa\20629.jpg
20628,GAZELLE ALUMINIUM LADDER 12 STEPS 12FT/3.6M G5012,MVR 4275.00,scraped_images_veligaa\20628.jpg
20627,GAZELLE ALUMINIUM LADDER 10 STEPS 10FT/3M G5010,MVR 3565.00,scraped_images_veligaa\20627.jpg
20626,GAZELLE HYDRAULIC DRUM PICKER 300KG G2535,MVR 17820.00,scraped_images_veligaa\20626.jpg
20625,GAZELLE SHOP CRANE 1000KG BDJ10,MVR 14255.00,scraped_images_veligaa\20625.jpg
20613,GAZELLE WATERPROOF TOOL BACKPACK 16'' G8214,MVR 2255.00,scraped_images_veligaa\20613.jpg
20612,GAZELLE TECHNICIAN TOOL BAG 17'' G8217,MVR 2495.00,scraped_images_veligaa\20612.jpg
20611,GAZELLE TOOL BUMBAG 8-POCKET G8202,MVR 885.00,scraped_images_veligaa\20611.jpg
20610,GAZELLE TOOL POUCH WITH BELT 7-POCKET G8201,MVR 645.00,scraped_images_veligaa\20610.jpg
20608,GAZELLE BRASS PUMP OIL CAN,MVR 140.00,scraped_images_veligaa\20608.jpg
20607,GAZELLE ROTARY ACTION BARREL PUMP 1'',MVR 1545.00,scraped_images_veligaa\20607.jpg
20568,GAZELLE AUTO-RETRACTING UTILIY KNIFE,MVR 165.00,scraped_images_veligaa\20568.jpg
13811,GAZELLE TOOL BAG TROLLEY,MVR 1900.00,scraped_images_veligaa\13811.jpg
10941,GAZELLE SS RULER,MVR 70.00,scraped_images_veligaa\10941.jpg
08875,GAZELLE STEEL CARPENTER SQUARE,MVR 245.00,scraped_images_veligaa\08875.jpg
08246,GAZELLE FOLDING PLATFORM TROLLEY,MVR 3565.00,scraped_images_veligaa\08246.jpg
05082,HIGH PRESSURE REGULATOR M-268F,MVR 270.00,scraped_images_veligaa\05082.jpg
03532,PLASTIC CONTAINER  WITH LOCKABLE LID,MVR 320.00,scraped_images_veligaa\03532.jpg
20891,YATO STEEL BALL ASSORTMENT 470 PCS,MVR 200.00,scraped_images_veligaa\20891.jpg
20894,YATO SSECURITY BOLT ASSORTMENT 60 PCS,MVR 200.00,scraped_images_veligaa\20894.jpg
20841,VOREL CHALK  BLUE,MVR 25.00,scraped_images_veligaa\20841.jpg
20843,VOREL PLASTIC VACUUM SUCTION PUMP,MVR 140.00,scraped_images_veligaa\20843.jpg
20886,YATO WORKING GLOVES 8,MVR 15.00,scraped_images_veligaa\20886.jpg
20887,YATO WORKING GLOVES 10,MVR 20.00,scraped_images_veligaa\20887.jpg
20888,YATO WORKING GLOVES LARGE,MVR 140.00,scraped_images_veligaa\20888.jpg
20907,SATA 2 DRAWER TOOL UTILITY CART 38'',MVR 10100.00,scraped_images_veligaa\20907.jpg
21036,CARGO BELT 2PLY 4 TON 4'' X 8M,MVR 1150.00,scraped_images_veligaa\21036.jpg
18811,PPMF 3-STRAND SOFT ROPE BLACK,MVR 35.00,scraped_images_veligaa\18811.jpg
15169,MANIFOLD GAUGE SET BRASS R410A R22 WITH HOSE FOR AC,MVR 905.00,scraped_images_veligaa\15169.jpg
21228,METABO CORDLESS LEAF BLOWER 18V,MVR 11285.00,scraped_images_veligaa\21228.jpg
12660,YATO SLEDGE HAMMER 14 LB,MVR 645.00,scraped_images_veligaa\12660.jpg
21130,BUCKET PLASTIC WITH LID 50 LITER,MVR 305.00,scraped_images_veligaa\21130.jpg
21131,BUCKET PLASTIC WITH LID 80 LITER,MVR 425.00,scraped_images_veligaa\21131.jpg
21132,CHAIR PLASTIC WITH ARM WHITE,MVR 1060.00,scraped_images_veligaa\21132.jpg
21133,CHAIR PLASTIC SOLID GREY,MVR 905.00,scraped_images_veligaa\21133.jpg
21134,CHAIR PLASTIC SOLID WHITE,MVR 905.00,scraped_images_veligaa\21134.jpg
04721,CHAIR PLASTIC WITH ARM WHITE,MVR 295.00,scraped_images_veligaa\04721.jpg
21224,CHAIR PLASTIC SOLID BLUE,MVR 905.00,scraped_images_veligaa\21224.jpg
04676,PLASTIC DUSTBIN W/PEDAL WHITE 45 LITER,MVR 470.00,scraped_images_veligaa\04676.jpg
21135,PLASTIC DUSTBIN W/PEDAL WHITE 12 LITER,MVR 270.00,scraped_images_veligaa\21135.jpg
21136,PLASTIC DUSTBIN W/PEDAL WHITE 25 LITER,MVR 330.00,scraped_images_veligaa\21136.jpg
21137,PLASTIC DUSTBIN 120 LITER NO PEDAL Green,MVR 940.00,scraped_images_veligaa\21137.jpg
21138,PLASTIC DUSTBIN 100 LITER NO PEDAL GREEN,MVR 765.00,scraped_images_veligaa\21138.jpg
01768,PLASTIC DUSTBIN 120 LITER WITH PEDAL GREEN,MVR 1425.00,scraped_images_veligaa\01768.jpg
16866,PLASTIC DUSTBIN 240 LITER WITH PEDAL GREEN,MVR 1840.00,scraped_images_veligaa\16866.jpg
21139,PLASTIC DUSTBIN 600 LITER WITH HANDLE GREEN,MVR 5645.00,scraped_images_veligaa\21139.jpg
21240,WIRE SLING,MVR 410.00,scraped_images_veligaa\21240.jpg
21242,GI DEE SHACKLE FOR WIRE SLING,MVR 90.00,scraped_images_veligaa\21242.jpg
21056,MATTRESS SPONGE 2.5FT x 6FT x 7CM,MVR 460.00,scraped_images_veligaa\21056.jpg
21057,HARRIS COPPER BRAZING ROD 1LB,MVR 460.00,scraped_images_veligaa\21057.jpg
04303,CHAIR PLASTIC BLUE MODEL J988,MVR 230.00,scraped_images_veligaa\04303.jpg
05207,PP BAGS 19'' X 32'',MVR 5.00,scraped_images_veligaa\05207.jpg
13882,MAPP GAS 3600F 400G BLUEFIRE WESTRON,MVR 320.00,scraped_images_veligaa\13882.jpg
11389,HOLTMANN SCRAPER SET 4PCS PVC RED NO.1859,MVR 30.00,scraped_images_veligaa\11389.jpg
04136,JUCO SQUARE PUTTY SCRAPER - WOOD HANDLE,MVR 30.00,scraped_images_veligaa\04136.jpg
21538,STEEL WIRE BRUSH 6 ROWS,MVR 25.00,scraped_images_veligaa\21538.jpg
16807,BASE WITH WHEELS,MVR 410.00,scraped_images_veligaa\16807.jpg
21539,FOAM DOOR PROTECTION STRIP 90CM,MVR 80.00,scraped_images_veligaa\21539.jpg
02436,NGK SPARK PLUG,MVR 65.00,scraped_images_veligaa\02436.jpg
12798,YATO SPADE FLAT 120CM YT-86800,MVR 320.00,scraped_images_veligaa\12798.jpg
12797,YATO SPADE SHARP POINT 120CM YT-86804,MVR 320.00,scraped_images_veligaa\12797.jpg
21848,BROOM PL SOFT 103C MOONLIGHT WOODEN STICK,MVR 45.00,scraped_images_veligaa\21848.jpg
21840,NSK BALL BEARING 6304 DDUC3,MVR 130.00,scraped_images_veligaa\21840.jpg
21842,NYLONE TWINE NO.24  140G,MVR 90.00,scraped_images_veligaa\21842.jpg
21843,FIBER GLASS MESH  8'' x 20M ORANGE FAIZ,MVR 175.00,scraped_images_veligaa\21843.jpg
21786,SATA FLEXIBLE TOOL MAT TRAY 28X19CM,MVR 530.00,scraped_images_veligaa\21786.jpg
21788,SATA MULTIPURPOSE ELECTRICIAN SCISSOR 5'',MVR 365.00,scraped_images_veligaa\21788.jpg
21789,SATA HEAVY DUTY SCISSOR RUBBER GIP 7'',MVR 400.00,scraped_images_veligaa\21789.jpg
21790,SATA STAINLESS STEEL SCISSOR 7'',MVR 190.00,scraped_images_veligaa\21790.jpg
21791,SATA ANTISLIP SCISSOR 8'',MVR 340.00,scraped_images_veligaa\21791.jpg
21792,SATA MULTIPURPOSE ELECTRICIAN SCISSOR 8'',MVR 270.00,scraped_images_veligaa\21792.jpg
21793,SATA MULTIPURPOSE ELECTRICIAN SCISSOR CURVED BLADES 7'',MVR 295.00,scraped_images_veligaa\21793.jpg
21795,SATA DIAGONAL CUTTING PLIER 7'',MVR 245.00,scraped_images_veligaa\21795.jpg
20993,BROOM V SHAPE MOONLIGHT #11999,MVR 50.00,scraped_images_veligaa\20993.jpg
21844,UTILITY LIGHTER LAZER TEC PS-1607,MVR 35.00,scraped_images_veligaa\21844.jpg
19452,BROOM V SHAPE WITH HANDLE MOONLIGHT B204,MVR 50.00,scraped_images_veligaa\19452.jpg
21849,BROOM V SHAPE MOONLIGHT #10406,MVR 70.00,scraped_images_veligaa\21849.jpg
21850,BROOM PL SOFT WOOD PRINTING 52992  MOONLIGHT,MVR 75.00,scraped_images_veligaa\21850.jpg
05601,SOLDERING GREASE FELDER GERMANY,MVR 110.00,scraped_images_veligaa\05601.jpg
13180,MP GREASE-3 SCOPE,MVR 70.00,scraped_images_veligaa\13180.jpg
21642,MICROFIBER CLOTH TOWEL,MVR 35.00,scraped_images_veligaa\21642.jpg
09019,STRAIGHT TUBE LIGHTER BBQ TOKAI,MVR 75.00,scraped_images_veligaa\09019.jpg
09018,UTILITY BBQ TUBE LIGHTER TOKAI,MVR 65.00,scraped_images_veligaa\09018.jpg
22376,WEICON SILICONE SPRAY 400ML,MVR 200.00,scraped_images_veligaa\22376.jpg
22377,WEICON SILICONE FLUID TRANSPARENT 400ML,MVR 155.00,scraped_images_veligaa\22377.jpg
22380,WEICON CHAIN AND ROPE LUBE SPRAY 400ML,MVR 175.00,scraped_images_veligaa\22380.jpg
22392,WEICON SPRAY ON GREASE 400ML WHITE,MVR 155.00,scraped_images_veligaa\22392.jpg
22399,WEICON ANTI-SEIZE ASSEMBLY PASTE 120G WHITE,MVR 175.00,scraped_images_veligaa\22399.jpg
22402,WEICON ANTI-SEIZE ASSEMBLY PASTE 120G ANTHRACITE,MVR 210.00,scraped_images_veligaa\22402.jpg
22403,WEICON SILICONE GREASE 85G,MVR 485.00,scraped_images_veligaa\22403.jpg
21958,COVERGUARD RAINCOAT PPP YELLOW 1PC L,MVR 320.00,scraped_images_veligaa\21958.jpg
21963,COVERGUARD RAINCOAT PPP GREEN 2PC M,MVR 390.00,scraped_images_veligaa\21963.jpg
21964,COVERGUARD RAINCOAT PPP GREEN 1PC XL,MVR 305.00,scraped_images_veligaa\21964.jpg
21965,COVERGUARD RAINCOAT PP NAVY BLUE 1PC S,MVR 410.00,scraped_images_veligaa\21965.jpg
21993,COVERGUARD RAINCOAT PPP GREEN 2PC,MVR 410.00,scraped_images_veligaa\21993.jpg
21996,COVERGUARD RAINCOAT PPP YELLOW 2PC,MVR 410.00,scraped_images_veligaa\21996.jpg
22002,COVERGUARD RAINCOAT PP NAVY BLUE 1PC,MVR 410.00,scraped_images_veligaa\22002.jpg
05423,DUSTBIN NET BASKET ROUND MEDIMA 8224,MVR 140.00,scraped_images_veligaa\05423.jpg
22788,VOREL DISCHARGE PIPE PVC,MVR 5.00,scraped_images_veligaa\22788.jpg
22963,RUBBER HOSE BLUE WITH YELLOW LINE,MVR 5.00,scraped_images_veligaa\22963.jpg
05297,FAN HOOK EXPANSION BOLT 10MM,MVR 30.00,scraped_images_veligaa\05297.jpg
05298,FAN HOOK GI 12MM WITH 2xL-BRACKET FOR CEILING,MVR 45.00,scraped_images_veligaa\05298.jpg
10961,FAN HOOK 10MMx80MM SS W/ANCHOR BOLT (OPEN HOOK BOLT W/UNIFIX),MVR 90.00,scraped_images_veligaa\10961.jpg
10962,FAN HOOK 12MMx100MM SS W/ANCHOR BOLT (OPEN HOOK BOLT W/UNIFIX),MVR 105.00,scraped_images_veligaa\10962.jpg
22982,FAN HOOK GI 50MMx90MM,MVR 50.00,scraped_images_veligaa\22982.jpg
22983,SS HASP & STAPLE XUNETRAI,MVR 15.00,scraped_images_veligaa\22983.jpg
22990,SS HASP & STAPLE XUNETRAI,MVR 30.00,scraped_images_veligaa\22990.jpg
06014,SS HASP & STAPLE WITH LOCK XUNERTAI,MVR 65.00,scraped_images_veligaa\06014.jpg
22948,GAS REGULATOR CR-168B COSCO,MVR 105.00,scraped_images_veligaa\22948.jpg
22949,VENTILATOR HOSE ALUMINIUM 9M,MVR 645.00,scraped_images_veligaa\22949.jpg
04428,GARDEN RAKE PVC WITH WOODEN STICK GREEN,MVR 65.00,scraped_images_veligaa\04428.jpg
00221,ALUMINIUM LADDER 2-SIDE 12 STEPS,MVR 2200.00,scraped_images_veligaa\00221.jpg
06004,SLIDING DOOR (WOODEN) WHEEL SET 8 WHEEL SS,MVR 375.00,scraped_images_veligaa\06004.jpg
22992,AMIG DRAWER RAILING SLIDES W/BEARINGS ZINC 12'',MVR 75.00,scraped_images_veligaa\22992.jpg
04953,GUNNY BAG EMPTY 20'' x 38'',MVR 20.00,scraped_images_veligaa\04953.jpg
23065,Homey 80 General PU Foam,MVR 140.00,scraped_images_veligaa\23065.jpg
10436,BARREL - BLUE 210 LTR,MVR 1340.00,scraped_images_veligaa\10436.jpg
04092,CHAIR FOR PRAYING,MVR 230.00,scraped_images_veligaa\04092.jpg
01384,CUPBOARD SS HINGE TYPE A KEERXI,MVR 65.00,scraped_images_veligaa\01384.jpg
01385,CUPBOARD SS HINGE TYPE B KEERXI,MVR 65.00,scraped_images_veligaa\01385.jpg
01386,CUPBOARD SS HINGE TYPE C KEERXI,MVR 65.00,scraped_images_veligaa\01386.jpg
23556,BUTTERFLY HINGE SS,MVR 105.00,scraped_images_veligaa\23556.jpg
23557,DOOR GUARD HOOK WITH SS CHAIN,MVR 90.00,scraped_images_veligaa\23557.jpg
23558,DOOR GUARD HOOK WITH SS CHAIN,MVR 90.00,scraped_images_veligaa\23558.jpg
23559,DOOR GUARD HOOK WITH SS CHAIN,MVR 90.00,scraped_images_veligaa\23559.jpg
23560,CLOTH HOOK 9CM BLACK,MVR 35.00,scraped_images_veligaa\23560.jpg
23561,CLOTH HOOK 9CM SS,MVR 40.00,scraped_images_veligaa\23561.jpg
20735,HEAVY DUTY ALUMINIUM LADDER 2-SIDE 7 STEPS,MVR 1605.00,scraped_images_veligaa\20735.jpg
23768,TELESCOPIC ALUMINIUM LADDER,MVR 2970.00,scraped_images_veligaa\23768.jpg
22142,COVERGUARD TARPAULINE ROYAL BLUE 2X3 68G/M2,MVR 105.00,scraped_images_veligaa\22142.jpg
22143,COVERGUARD TARPAULINE ROYAL BLUE 3X4 68G/M2,MVR 210.00,scraped_images_veligaa\22143.jpg
22145,COVERGUARD RAINCOAT PPP YELLOW 1PC XL,MVR 320.00,scraped_images_veligaa\22145.jpg
00970,YALE DOOR CLOSER C752,MVR 795.00,scraped_images_veligaa\00970.jpg
05080,ALUMINIUM HOLLOW BAR FOR SLOT BOARD 8FT,MVR 80.00,scraped_images_veligaa\05080.jpg
05572,STEEL WOOL,MVR 10.00,scraped_images_veligaa\05572.jpg
23683,YATO  OUTDOOR BEACH UMBRELLA RED WITH BASE,MVR 1130.00,scraped_images_veligaa\23683.jpg
05767,MOSQUITO NET 4' x 100FT,MVR 670.00,scraped_images_veligaa\05767.jpg
18451,PVC STRAP 19MM FOR TENSIONER,MVR 1305.00,scraped_images_veligaa\18451.jpg
23977,DIGITAL WEIGHING SCALE WITH POLE 50KG,MVR 2375.00,scraped_images_veligaa\23977.jpg
22865,GAMMRY DIGITAL WEIGHING SCALE WITH POLE 40KG,MVR 1900.00,scraped_images_veligaa\22865.jpg
23976,DIGITAL WEIGHING SCALE WITH POLE 40KG,MVR 1780.00,scraped_images_veligaa\23976.jpg
02202,GI PIPE,MVR 135.00,scraped_images_veligaa\02202.jpg
03509,DEFORMED BARS,MVR 80.00,scraped_images_veligaa\03509.jpg
03773,PLAIN BAR 6MM,MVR 35.00,scraped_images_veligaa\03773.jpg
17879,SQUARE BAR STEEL HOLLOW GI,MVR 160.00,scraped_images_veligaa\17879.jpg
14149,SS SQUARE HOLLOW PIPE,MVR 1060.00,scraped_images_veligaa\14149.jpg
09198,BLACK MS PIPE ROUND,MVR 860.00,scraped_images_veligaa\09198.jpg
05248,SS PIPE,MVR 965.00,scraped_images_veligaa\05248.jpg
08131,MS FLAT BAR,MVR 190.00,scraped_images_veligaa\08131.jpg
14160,SS FLAT BAR,MVR 765.00,scraped_images_veligaa\14160.jpg
00922,GI PLAIN SHEET,MVR 330.00,scraped_images_veligaa\00922.jpg
07566,MS SHEET,MVR 1130.00,scraped_images_veligaa\07566.jpg
14138,SS SHEET,MVR 2970.00,scraped_images_veligaa\14138.jpg
14156,ALUMINIUM SHEET FOLDABLE,MVR 425.00,scraped_images_veligaa\14156.jpg
08124,ALUMINIUM SHEET PLAIN,MVR 1485.00,scraped_images_veligaa\08124.jpg
08126,ALUMINIUM SHEET EMBOSSED,MVR 2080.00,scraped_images_veligaa\08126.jpg
01806,GI PIPE CLAMP,MVR 30.00,scraped_images_veligaa\01806.jpg
13874,GI HANGING PIPE CLAMP WITH RUBBER,MVR 20.00,scraped_images_veligaa\13874.jpg
03346,GI SINGLE BOLT CLAMP,MVR 30.00,scraped_images_veligaa\03346.jpg
01760,KABEELAA NARU,MVR 385.00,scraped_images_veligaa\01760.jpg
15198,THREAD ROD GI,MVR 30.00,scraped_images_veligaa\15198.jpg
00269,THREAD ROD SS,MVR 80.00,scraped_images_veligaa\00269.jpg
00420,WIRE MESH STEEL (3 FT X 30M),MVR 1050.00,scraped_images_veligaa\00420.jpg
09204,CHICKEN WIRE MESH GI 3/4'' x 3/4'' STEEL,MVR 410.00,scraped_images_veligaa\09204.jpg
13253,STEEL WIRE MESH WHITE,MVR 410.00,scraped_images_veligaa\13253.jpg
00976,BINDING WIRE,MVR 35.00,scraped_images_veligaa\00976.jpg
14539,AMIG ALUMINIUM RECTANGULAR TUBE,MVR 285.00,scraped_images_veligaa\14539.jpg
14541,AMIG ALUMINIUM ROUND TUBE,MVR 305.00,scraped_images_veligaa\14541.jpg
14536,AMIG ALUMINIUM T PROFILE SILVER,MVR 220.00,scraped_images_veligaa\14536.jpg
13243,NON ROTATING WIRE ROPE GI,MVR 10.00,scraped_images_veligaa\13243.jpg
13520,GI WIRE ROPE CLIP,MVR 10.00,scraped_images_veligaa\13520.jpg
13526,SS WIRE ROPE CLIP,MVR 40.00,scraped_images_veligaa\13526.jpg
17786,AMIG RECTANGULAR TUBE,MVR 410.00,scraped_images_veligaa\17786.jpg
03325,SS WELDED ELBOW 90DEG,MVR 435.00,scraped_images_veligaa\03325.jpg
18554,SS EMBOSSED SHEET,MVR 4635.00,scraped_images_veligaa\18554.jpg
03009,SS THIMBLE,MVR 35.00,scraped_images_veligaa\03009.jpg
19744,ALUMINIUM HOLLOW SQUARE BAR,MVR 375.00,scraped_images_veligaa\19744.jpg
05006,GI CHAIN,MVR 10.00,scraped_images_veligaa\05006.jpg
03016,SS CHAIN,MVR 15.00,scraped_images_veligaa\03016.jpg
19741,ALUMINIUM ANGLE 1 1/2'' x 1 1/2'',MVR 355.00,scraped_images_veligaa\19741.jpg
23124,ALUMINIUM ANGLE 2'' x 2'' x 2MM,MVR 730.00,scraped_images_veligaa\23124.jpg
23125,ALUMINIUM ANGLE 2 1/2'' x 2 1/2'' x 2MM (63MMx63MM) X 5.8M,MVR 930.00,scraped_images_veligaa\23125.jpg
23126,ALUMINIUM ANGLE 2'' x 2'' x 6.2MM,MVR 2020.00,scraped_images_veligaa\23126.jpg
23127,ALUMINIUM ANGLE 3'' x 1 1/2'' x 2MM,MVR 1130.00,scraped_images_veligaa\23127.jpg
23128,ALUMINIUM ANGLE 4'' x 2'' x 2MM,MVR 1665.00,scraped_images_veligaa\23128.jpg
19745,ALUMINIUM HOLLOW SQUARE  5.8M,MVR 460.00,scraped_images_veligaa\19745.jpg
23132,ALUMINIUM ROUND TUBE 5.8M,MVR 320.00,scraped_images_veligaa\23132.jpg
19751,ALUMINIUM T PROFILE 5.8M,MVR 530.00,scraped_images_veligaa\19751.jpg
23134,ALUMINIUM FLAT BAR 1'' x 2MM THICK x 5.85M,MVR 330.00,scraped_images_veligaa\23134.jpg
23780,METAL TINKERING SHEET,MVR 940.00,scraped_images_veligaa\23780.jpg
12871,YATO TAP & DIE SET 32PCS YT-2975,MVR 2255.00,scraped_images_veligaa\12871.jpg
05084,VRH WALL MOUNT DISH RACK,MVR 645.00,scraped_images_veligaa\05084.jpg
05085,VRH ROD FOR BATHROOM/KITCHEN WITH HOOKS,MVR 590.00,scraped_images_veligaa\05085.jpg
05086,VRH HANGING SHELF FOR KITCHEN,MVR 305.00,scraped_images_veligaa\05086.jpg
05087,VRH S HOOKS,MVR 35.00,scraped_images_veligaa\05087.jpg
04631,HOY HANGER HOOKS,MVR 100.00,scraped_images_veligaa\04631.jpg
06293,HOY ONE WAY DEADBOLT LOCK,MVR 165.00,scraped_images_veligaa\06293.jpg
06294,HOY CYLINDER LEVER DOOR LOCK SET WITH KEY,MVR 340.00,scraped_images_veligaa\06294.jpg
06295,HOY CYLINDER LEVER DOOR LOCK SET WITHOUT KEY,MVR 355.00,scraped_images_veligaa\06295.jpg
